ID,Title,SKU,Type,Brand,Category_Path,Price,Currency,Compatible_SKUs,Short_Description,Full_Description,Weight_KG,Power_KW,Dimensions_MM,Voltage_V,Main_Photo,Gallery_Photos,Status
KULACHKI.UBB150,Кулачки специального колесо-токарного станка UBB-150,KULACHKI.UBB150,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Кулачки;Кулачки,1.0,RUB,16К20,"Применяются в шпиндельных бабках специальных колесотокарных станков UBS-150, различают правый и левый кулачок, поставляется комплектом 6шт ( 3шт. прав","Применяются в шпиндельных бабках специальных колесотокарных станков UBS-150, различают правый и левый кулачок, поставляется комплектом 6шт ( 3шт. правых, 3шт.левых), используется совместно с левыми и правами планшайбами (патронами) данных станков.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
KULACHKI.РТ783,Поддон для стружки РТ783 (усиленный),KULACHKI.РТ783,spare,РУССтанкоСбыт,Станки >>> Комплектующие к станкам,1.0,RUB,16К20,"Усиленный поддон сбора стружки с защитным покрытием; снижает рассеивание стружки и ускоряет уборку рабочего места.Смотрите также:16М30Ф3, 16А20Ф3, РТ7","Усиленный поддон сбора стружки с защитным покрытием; снижает рассеивание стружки и ускоряет уборку рабочего места.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонтНапорный фильтр тонкой очистки 25 мкм; защищает распределители и цилиндры от абразивных частиц, продлевая срок службы системы.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
KULACHKI.РТ983,Фильтр гидросистемы РТ983 25 мкм,KULACHKI.РТ983,spare,РУССтанкоСбыт,Станки >>> Комплектующие к станкам,1.0,RUB,16К20,"Фильтр тонкой очистки 25 мкм для защиты распределителей и цилиндров; совместим со стандартными колбами.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305","Фильтр тонкой очистки 25 мкм для защиты распределителей и цилиндров; совместим со стандартными колбами.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
LIMB.1K62.VSBORE,"Лимб (в сборе: нониус, кольцо, ось и т.д.) токарно-винторезного станка мод. 1К62",LIMB.1K62.VSBORE,spare,Красный Пролетарий,"Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Винты;Узлы токарных станков>>>Винты, ШВП, валы",1.0,RUB,16К20;1К62,"Лимб (в сборе: нониус, кольцо, ось и т.д.) токарно-винторезного станка мод. 1К62 Применяется в фартуке станка и служит для перемещения фартука и суппо","Лимб (в сборе: нониус, кольцо, ось и т.д.) токарно-винторезного станка мод. 1К62 Применяется в фартуке станка и служит для перемещения фартука и суппортной части станка в продольном направлении.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
MATOCH.GAIKA.16R25P,"Маточная гайка для токарно-винторезных станков мод. 16Р25П, 16Р25",MATOCH.GAIKA.16R25P,spare,РУССтанкоСбыт,"Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Винты;Узлы токарных станков>>>Винты, ШВП, валы",1.0,RUB,16К20,"Маточная гайка для токарно-винторезных станков мод. 16Р25П, 16Р25 Применяется в фартуках токарно-винторезных станков в качестве запасной части через к","Маточная гайка для токарно-винторезных станков мод. 16Р25П, 16Р25 Применяется в фартуках токарно-винторезных станков в качестве запасной части через которую проходит ходовой винт, может поставляться как отдельно ( разрезная бронзовая гайка состоящая из 2-х полугаек) так и в комплекте с чугунным корпСмотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
MATOCH.GAIKA.1M63.RMC5000,"Маточная гайка для станков мод. 1М63, 1М63Н, ДИП300, 16К40 с РМЦ 5000мм",MATOCH.GAIKA.1M63.RMC5000,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Гайки;ШВП / Гайки,1.0,RUB,16К20,"Применяется в фартуках токарно.винторезных станков в качестве запасной части через которую проходит ходовой винт, может поставляться как отдельно (раз","Применяется в фартуках токарно.винторезных станков в качестве запасной части через которую проходит ходовой винт, может поставляться как отдельно (разрезная бронзовая гайка состоящая из 2.х полугаек) так и в комплекте с чугунным корпусом. Запасные части для станков 1М63, 1М63Н, 163, ДИП300, 1М63БФ10Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, ДИП-300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
MUFTA.OBGON.16R25P,"Муфта обгонная для токарно-винторезных станков 16Р25П, 16Р25",MUFTA.OBGON.16R25P,spare,РУССтанкоСбыт,"Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Винты;Узлы токарных станков>>>Винты, ШВП, валы",1.0,RUB,16К20,"Муфта обгонная для токарно-винторезных станков 16Р25П, 16Р25 Муфта обгонная для станков 16Р25П, 16Р25 используется на токарных станках для регулирован","Муфта обгонная для токарно-винторезных станков 16Р25П, 16Р25 Муфта обгонная для станков 16Р25П, 16Р25 используется на токарных станках для регулирования числа оборотов ходового вала станка. Используется в фартуке станка совместно с валом.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
MUFTA.OBGON.1M63.06900,нная 1М63.06.900 для станков производства Тбилиси z.66,MUFTA.OBGON.1M63.06900,spare,РУССтанкоСбыт,Станки >>> Комплектующие к станкам,1.0,RUB,16К20,Муфта обгонная 1М63.06.900 для станков производства Тбилиси z.66 Муфта обгонная 1М63.06.900 для станков производства Тбилиси число зубьев z.66. Исполь,"Муфта обгонная 1М63.06.900 для станков производства Тбилиси z.66 Муфта обгонная 1М63.06.900 для станков производства Тбилиси число зубьев z.66. Используется на токарных станках для регулирования числа оборотов ходового вала станка.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
MUFTY.OBGON.1M63-1M65,"Муфты обгонные для станков 1М63, 1М65 и их модификации",MUFTY.OBGON.1M63-1M65,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Муфты,1.0,RUB,16К20,"муфты обгонные для станков 1М63, 1М65 и их модификацииСмотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ3","муфты обгонные для станков 1М63, 1М65 и их модификацииСмотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 163, ДИП-300, ДИП300, 1Н65, 165, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/tild6462-3730-4233-b265-333732326663/photo_2025-10-20_075.jpeg,,published
NAKLADKI.KULACHKI.RT,Накладки зажимные на кулачки РТ (комплект),NAKLADKI.KULACHKI.RT,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Кулачки;Кулачки,1.0,RUB,16К20,"Сменные накладки для бережной фиксации труб; уменьшают риск замятий и проскальзывания при большом моменте.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ","Сменные накладки для бережной фиксации труб; уменьшают риск замятий и проскальзывания при большом моменте.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
NAPR.KULACHKA.315,Направляющая кулачка Ø315,NAPR.KULACHKA.315,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Кулачки;Кулачки,1.0,RUB,16К20,"Направляющая обеспечивают плавный ход кулачка без клиньев и перекосов; точные посадочные поверхности.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М,","Направляющая обеспечивают плавный ход кулачка без клиньев и перекосов; точные посадочные поверхности.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
NAPR.KULACHKA.400,Направляющая кулачка Ø400,NAPR.KULACHKA.400,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Кулачки;Кулачки,1700.0,RUB,16К20,"Усиленная направляющая для патрона Ø400; рассчитана на повышенные усилия зажима и черновые режимы.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ","Усиленная направляющая для патрона Ø400; рассчитана на повышенные усилия зажима и черновые режимы.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
NASOS.SMAZKI.RT.RUCHN,Насос смазки направляющих РТ (ручной),NASOS.SMAZKI.RT.RUCHN,spare,РУССтанкоСбыт,"Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Система смазки (Насосы, Гидростанции)",1.0,RUB,16К20,"Ручной насос централизованной смазки для узлов РТ; поддерживает стабильную подачу смазки к направляющим и механизмам.Смотрите также:16М30Ф3, 16А20Ф3, ","Ручной насос централизованной смазки для узлов РТ; поддерживает стабильную подачу смазки к направляющим и механизмам.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
OPORA.VINTVAL.1M63.11001,Поддержка винта и вала 1М63 (артикул 1М63.11.001),OPORA.VINTVAL.1M63.11001,spare,РУССтанкоСбыт,"Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Винты;Узлы токарных станков>>>Винты, ШВП, валы",1.0,RUB,16К20,"Поддержка (опора) винта-вала шпиндельной группы 1М63.11.001 для механизмов подачи суппортаСмотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, Р","Поддержка (опора) винта-вала шпиндельной группы 1М63.11.001 для механизмов подачи суппортаСмотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/tild6164-3039-4231-a364-383636653534/photo_2025-10-19_151.jpeg,,published
PARSHEST.RT783.M6.36-72,Пара шестерён РТ783 m=6 (Z=36/72),PARSHEST.RT783.M6.36-72,spare,РУССтанкоСбыт,Станки >>> Комплектующие к станкам,1.0,RUB,16К20,"Пара шестерён модуля 6 для трансмиссии; обеспечивает паспортные скорости и момент без свиста и вибраций.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ30","Пара шестерён модуля 6 для трансмиссии; обеспечивает паспортные скорости и момент без свиста и вибраций.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
PARSHEST.RT783.M8.42-84,Пара шестерён РТ783 m=8 (Z=42/84),PARSHEST.RT783.M8.42-84,spare,РУССтанкоСбыт,Станки >>> Комплектующие к станкам,1.0,RUB,16К20,"Согласованная пара m=8 для редуктора РТ783; сниженная шумность, ресурсная термообработка, точные посадки.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ3","Согласованная пара m=8 для редуктора РТ783; сниженная шумность, ресурсная термообработка, точные посадки.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
PARSHEST.RT983.M8.40-80,Пара шестерён РТ983 m=8 (Z=40/80),PARSHEST.RT983.M8.40-80,spare,РУССтанкоСбыт,Станки >>> Комплектующие к станкам,1.0,RUB,16К20,"Пара m=8 для редуктора РТ983; ресурсная термообработка и точные посадки для долговечной тихой работы.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М,","Пара m=8 для редуктора РТ983; ресурсная термообработка и точные посадки для долговечной тихой работы.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
PARSHEST.UBB112.M6.36-72,Пара шестерён UBB‑112 m=6 (36/72),PARSHEST.UBB112.M6.36-72,spare,РУССтанкоСбыт,Станки >>> Комплектующие к станкам,1.0,RUB,16К20,"Согласованная пара для редуктора UBB‑112; задаёт требуемые скорости при пониженном уровне шума.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779","Согласованная пара для редуктора UBB‑112; задаёт требуемые скорости при пониженном уровне шума.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
PARSHEST.UBB112.M8.42-84,Пара шестерён UBB‑112 m=8 (42/84),PARSHEST.UBB112.M8.42-84,spare,РУССтанкоСбыт,Станки >>> Комплектующие к станкам,1.0,RUB,16К20,"Согласованная пара m=8 (Z=42/84) для редуктора UBB‑112; задает паспортные скорости и момент привода.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, ","Согласованная пара m=8 (Z=42/84) для редуктора UBB‑112; задает паспортные скорости и момент привода.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
PATRON.3-4K.SET.80-1200,Патроны 3-х и 4-х кулачковые самоцентрирующиесяот 80 мм до 1200 мм -...,PATRON.3-4K.SET.80-1200,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Кулачки;Кулачки,1.0,RUB,16К20,"Применяется в#nbsp;качестве оснастки для закрепления заготовок на#nbsp;токарных станках моделей 1М63, 1М63Н, 16К40, 1М65, 1Н65, РТ817, РТ117, РТ317, и","Применяется в#nbsp;качестве оснастки для закрепления заготовок на#nbsp;токарных станках моделей 1М63, 1М63Н, 16К40, 1М65, 1Н65, РТ817, РТ117, РТ317, и#nbsp;станках с#nbsp;ЧПУ. Посадка на#nbsp;6 шпилек.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16Р25, 163, ДИП-300, ДИП300, 165, ДИП-500, ДИП500, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/tild3431-3061-4863-a563-353136633938/photo_2025-10-18_18-.jpg,,published
