"Tilda UID";"Brand";"SKU";"Mark";"Category";"Title";"Description";"Text";"Photo";"Price";"Quantity";"Price Old";"Editions";"Modifications";"External ID";"Parent UID";"Weight";"Length";"Width";"Height";"Параметр1"
"579215158012";"ТД РУССтанкоСбыт";"1658_15_186";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1658_15_186 (Сменные шестерни/задняя бабка, модель 1658)";"";"Колесо зубчатое узла Сменные шестерни/задняя бабка; код 1658_15_186; модель 1658.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"9960.00";"9999";"";"";"";"FrRV2ODX8RXfZCubAcFX";"";"0";"0";"0";"0";"Кулачки"
"214875014672";"ТД РУССтанкоСбыт";"1658_15_187";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1658_15_187 (Сменные шестерни/задняя бабка, модель 1658)";"";"Колесо зубчатое узла Сменные шестерни/задняя бабка; код 1658_15_187; модель 1658.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"13280.00";"9999";"";"";"";"LR3hNusaxYuF80KiLlrt";"";"0";"0";"0";"0";"Кулачки"
"960123324352";"ТД РУССтанкоСбыт";"1658_15_195";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1658_15_195 (Сменные шестерни/задняя бабка, модель 1658)";"";"Колесо зубчатое узла Сменные шестерни/задняя бабка; код 1658_15_195; модель 1658.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"18260.00";"9999";"";"";"";"gSlyUuBAxcdLaGYf8Ljp";"";"0";"0";"0";"0";"Кулачки"
"466461092512";"ТД РУССтанкоСбыт";"16К30_20_153";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К30_20_153 (Шпиндельная бабка)";"";"Зубчатое колесо узла шпиндельной бабки; код 16К30_20_153.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"43160.00";"2";"";"";"";"ViULKIlcG7F0Xlg15V3O";"";"0";"0";"0";"0";"Кулачки"
"980061502432";"ТД РУССтанкоСбыт";"16К30_40_159";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К30_40_159 (Каретка суппорта, модель 16К30)";"";"Колесо зубчатое узла Каретка суппорта; код 16К30_40_159; модель 16К30.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"7470.00";"9999";"";"";"";"ZyDrRLgcuvJeZkLrtbje";"";"0";"0";"0";"0";"Кулачки"
"183847323892";"ТД РУССтанкоСбыт";"16К30_40_161";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К30_40_161 (Каретка суппорта, модель 16К30)";"";"Колесо зубчатое узла Каретка суппорта; код 16К30_40_161; модель 16К30.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"8300.00";"9999";"";"";"";"vk9jCxVmGA6H5lJ6CAoc";"";"0";"0";"0";"0";"Кулачки"
"730843475802";"ТД РУССтанкоСбыт";"16К30_70_151";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К30_70_151 (Коробка подач, модель универсальная)";"";"Колесо зубчатое узла коробки подач; код 16К30_70_151; модель универсальная.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"19920.00";"9999";"";"";"";"Nnj9O6mH8h8nziL65GEf";"";"0";"0";"0";"0";"Кулачки"
"673982491922";"ТД РУССтанкоСбыт";"16К30_70_152";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К30_70_152 (Коробка подач, модель универсальная)";"";"Колесо зубчатое узла коробки подач; код 16К30_70_152; модель универсальная.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"14940.00";"9999";"";"";"";"BXJ4pL419458A3r3OIPH";"";"0";"0";"0";"0";"Кулачки"
"700988632112";"ТД РУССтанкоСбыт";"16К40_21_152";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К40_21_152 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 16К40_21_152.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"12450.00";"2";"";"";"";"jY0dgfloKtUrCVEs7Ln1";"";"0";"0";"0";"0";"Кулачки"
"884230288332";"ТД РУССтанкоСбыт";"16К40_21_153";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К40_21_153 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 16К40_21_153.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"9130.00";"3";"";"";"";"dbe5LvTHnxtn7VdTyZTs";"";"0";"0";"0";"0";"Кулачки"
"600449956242";"ТД РУССтанкоСбыт";"16К40_41_152";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К40_41_152 (Каретка суппорта, модель 16К40)";"";"Колесо зубчатое узла Каретка суппорта; код 16К40_41_152; модель 16К40.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"11620.00";"9999";"";"";"";"7YAnT0RVER0PVkjUJOz4";"";"0";"0";"0";"0";"Кулачки"
"236109034852";"ТД РУССтанкоСбыт";"16К40_51_152";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К40_51_152 (Каретка суппорта, модель 16К40)";"";"Колесо зубчатое узла Каретка суппорта; код 16К40_51_152; модель 16К40.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"12450.00";"9999";"";"";"";"zljLmRorAbmoRSm32m3U";"";"0";"0";"0";"0";"Кулачки"
"909855516382";"ТД РУССтанкоСбыт";"16К40_51_156";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 16К40_51_156 (Каретка суппорта, модель 16К40)";"";"Колесо зубчатое узла Каретка суппорта; код 16К40_51_156; модель 16К40.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"10790.00";"9999";"";"";"";"vNvGAYJdjD4Au5p5e3IG";"";"0";"0";"0";"0";"Кулачки"
"880721828202";"ТД РУССтанкоСбыт";"1А64_02_348";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_348 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_348.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"19090.00";"7";"";"";"";"ijRiGSlpvLiZCxHVVD9d";"";"0";"0";"0";"0";"Кулачки"
"850263703722";"ТД РУССтанкоСбыт";"1А64_02_349";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_349 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_349.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"25730.00";"4";"";"";"";"rx9FYMnyIc1Ob2GydAgb";"";"0";"0";"0";"0";"Кулачки"
"769340110842";"ТД РУССтанкоСбыт";"1А64_02_381";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_381 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_381.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"19920.00";"5";"";"";"";"ZzV44XoL2dEXbo30ipTe";"";"0";"0";"0";"0";"Кулачки"
"619740597882";"ТД РУССтанкоСбыт";"1А64_02_832";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_832 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_832.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"27390.00";"8";"";"";"";"KpNvAN8Aum5R56KPSK17";"";"0";"0";"0";"0";"Кулачки"
"395280158332";"ТД РУССтанкоСбыт";"1А64_02_841";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_841 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_841.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"16600.00";"8";"";"";"";"IjXy6c60uNzgMdAMkHzC";"";"0";"0";"0";"0";"Кулачки"
"315486964482";"ТД РУССтанкоСбыт";"1А64_02_842";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_842 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_842.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"21580.00";"6";"";"";"";"88FTUVJKarJ4aCuTRyVL";"";"0";"0";"0";"0";"Кулачки"
"613260700942";"ТД РУССтанкоСбыт";"1А64_02_848";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_848 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_848.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"26560.00";"3";"";"";"";"EnvOMP6GtfJUKv6ebpUL";"";"0";"0";"0";"0";"Кулачки"
"646869188882";"ТД РУССтанкоСбыт";"1А64_02_850";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_850 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_850.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"28220.00";"7";"";"";"";"OtciuL2es4BPoihDtNtM";"";"0";"0";"0";"0";"Кулачки"
"189954091012";"ТД РУССтанкоСбыт";"1А64_02_851";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_851 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_851.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"56440.00";"2";"";"";"";"8szGeIMmxO7i43FZesCo";"";"0";"0";"0";"0";"Кулачки"
"539742371932";"ТД РУССтанкоСбыт";"1А64_02_853";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_853 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_853.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"26560.00";"3";"";"";"";"ZbonvXGz0uIm93mPvAbC";"";"0";"0";"0";"0";"Кулачки"
"707154998292";"ТД РУССтанкоСбыт";"1А64_02_861";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_861 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_861.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"19090.00";"4";"";"";"";"SdSDazLTilxHjK7YgGHg";"";"0";"0";"0";"0";"Кулачки"
"435240668922";"ТД РУССтанкоСбыт";"1А64_02_862";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_862 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_862.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"26560.00";"4";"";"";"";"r9IxRiSBllbZRoe9hrXU";"";"0";"0";"0";"0";"Кулачки"
"157336184802";"ТД РУССтанкоСбыт";"1А64_02_864";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_864 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_864.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"19920.00";"5";"";"";"";"IV7jTrkkxsOtcTVtejhO";"";"0";"0";"0";"0";"Кулачки"
"255098704882";"ТД РУССтанкоСбыт";"1А64_02_865";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_865 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_865.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"17430.00";"6";"";"";"";"fJS3ML55D8R5Opl4gZd4";"";"0";"0";"0";"0";"Кулачки"
"489640786702";"ТД РУССтанкоСбыт";"1А64_02_866";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_866 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_866.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"28220.00";"4";"";"";"";"If5KSDzTU1m2TvGhtE1o";"";"0";"0";"0";"0";"Кулачки"
"781357291472";"ТД РУССтанкоСбыт";"1А64_02_884";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_884 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_884.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"14940.00";"9";"";"";"";"ia9mfM0kvAIdKElRUxeD";"";"0";"0";"0";"0";"Кулачки"
"877636782472";"ТД РУССтанкоСбыт";"1А64_02_942";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_02_942 (Шпиндельная бабка)";"";"Запасная часть узла шпиндельной бабки; код 1А64_02_942.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"12450.00";"7";"";"";"";"BmDtVXnNPFlMgRKKC7O8";"";"0";"0";"0";"0";"Кулачки"
"685423823822";"ТД РУССтанкоСбыт";"1А64_03_210";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_03_210 (Сменные шестерни/задняя бабка, модель 1А64)";"";"Колесо зубчатое узла Сменные шестерни/задняя бабка; код 1А64_03_210; модель 1А64.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"12450.00";"9999";"";"";"";"zUIEDBY9XZTOaArbEvIs";"";"0";"0";"0";"0";"Кулачки"
"422955525232";"ТД РУССтанкоСбыт";"1А64_03_211";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_03_211 (Сменные шестерни/задняя бабка, модель 1А64)";"";"Колесо зубчатое узла Сменные шестерни/задняя бабка; код 1А64_03_211; модель 1А64.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"12450.00";"9999";"";"";"";"4afHRhI73PVe7DUnFRx2";"";"0";"0";"0";"0";"Кулачки"
"780937440342";"ТД РУССтанкоСбыт";"1А64_03_212";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_03_212 (Сменные шестерни/задняя бабка, модель 1А64)";"";"Колесо зубчатое узла Сменные шестерни/задняя бабка; код 1А64_03_212; модель 1А64.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"14940.00";"9999";"";"";"";"tXFJdTG0gguCN5jcmxsd";"";"0";"0";"0";"0";"Кулачки"
"902757217942";"ТД РУССтанкоСбыт";"1А64_03_264";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_03_264 (Сменные шестерни/задняя бабка, модель 1А64)";"";"Колесо зубчатое узла Сменные шестерни/задняя бабка; код 1А64_03_264; модель 1А64.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"14940.00";"9999";"";"";"";"g5sRYsV4P4ZdS8e737Il";"";"0";"0";"0";"0";"Кулачки"
"459557918372";"ТД РУССтанкоСбыт";"1А64_03_274";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А64_03_274 (Сменные шестерни/задняя бабка, модель 1А64)";"";"Колесо зубчатое узла Сменные шестерни/задняя бабка; код 1А64_03_274; модель 1А64.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"26560.00";"9999";"";"";"";"zxKSUMKjLxtMgBYNyFrg";"";"0";"0";"0";"0";"Кулачки"
"716186639382";"ТД РУССтанкоСбыт";"1А983_20_283";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1А983_20_283 (Шпиндельная бабка)";"";"Зубчатое колесо узла шпиндельной бабки; код 1А983_20_283.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"14940.00";"9999";"";"";"";"Yna1u9U254iuZ5nfFXhs";"";"0";"0";"0";"0";"Кулачки"
"699321174582";"ТД РУССтанкоСбыт";"1М63_02_170";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_170 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 1М63_02_170.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"16600.00";"5";"";"";"";"9fCzUP4bnGVvstPfSnxr";"";"0";"0";"0";"0";"Кулачки"
"969501689402";"ТД РУССтанкоСбыт";"1М63_02_171";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_171 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 1М63_02_171.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"14110.00";"2";"";"";"";"osxVURd9bgmz6ncNdBNU";"";"0";"0";"0";"0";"Кулачки"
"270847430332";"ТД РУССтанкоСбыт";"1М63_02_172";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_172 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 1М63_02_172.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"14110.00";"2";"";"";"";"hjs92lpaS0i4lUJRjVys";"";"0";"0";"0";"0";"Кулачки"
"738211268152";"ТД РУССтанкоСбыт";"1М63_02_210";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_210 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 1М63_02_210.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"12450.00";"3";"";"";"";"bR33babK3uy4j8ibJRxL";"";"0";"0";"0";"0";"Кулачки"
"275031933352";"ТД РУССтанкоСбыт";"1М63_02_227";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_227 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 1М63_02_227.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"16600.00";"7";"";"";"";"MxN4NHlhpDyMKFpk7Bt5";"";"0";"0";"0";"0";"Кулачки"
"147664859072";"ТД РУССтанкоСбыт";"1М63_02_260";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_260 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 1М63_02_260.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"12450.00";"4";"";"";"";"fdc3OC41J1kU6XmKNk4g";"";"0";"0";"0";"0";"Кулачки"
"284023856112";"ТД РУССтанкоСбыт";"1М63_02_263";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_263 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 1М63_02_263.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"8300.00";"3";"";"";"";"e1os1xcGysOV9sv6Z9x7";"";"0";"0";"0";"0";"Кулачки"
"177863462942";"ТД РУССтанкоСбыт";"1М63_02_275";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_275 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 1М63_02_275.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"8300.00";"3";"";"";"";"dRmc0M8Bmp1mfZzpcD5i";"";"0";"0";"0";"0";"Кулачки"
"858475579942";"ТД РУССтанкоСбыт";"1М63_02_294";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_294 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 1М63_02_294.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"12450.00";"5";"";"";"";"eJb8GmMcPsKdyF7jUb5D";"";"0";"0";"0";"0";"Кулачки"
"356991027952";"ТД РУССтанкоСбыт";"1М63_02_331";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_331 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 1М63_02_331.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"16600.00";"2";"";"";"";"8dHYkj0AAxupVn4g5dK7";"";"0";"0";"0";"0";"Кулачки"
"270946310362";"ТД РУССтанкоСбыт";"1М63_02_347";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_347 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 1М63_02_347.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"16600.00";"7";"";"";"";"sdfX8kffegrZBYDgI4A3";"";"0";"0";"0";"0";"Кулачки"
"707540234482";"ТД РУССтанкоСбыт";"1М63_02_348";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_348 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 1М63_02_348.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"12450.00";"6";"";"";"";"JeBS61cUxt09GrYrDH7D";"";"0";"0";"0";"0";"Кулачки"
"641895110922";"ТД РУССтанкоСбыт";"1М63_02_353";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_353 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 1М63_02_353.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"14110.00";"8";"";"";"";"SlXBynYuPlgtAkHj4p43";"";"0";"0";"0";"0";"Кулачки"
"349709715682";"ТД РУССтанкоСбыт";"1М63_02_426";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_426 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 1М63_02_426.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"13280.00";"4";"";"";"";"7F4XCnJ7dJHyxGNmzSyV";"";"0";"0";"0";"0";"Кулачки"
"830027593752";"ТД РУССтанкоСбыт";"1М63_02_438";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_02_438 (Шпиндельная бабка)";"";"Зубчатое колесо узла передней бабки; код 1М63_02_438.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"12450.00";"2";"";"";"";"5ADhPMcM6vCrveZ06LnX";"";"0";"0";"0";"0";"Кулачки"
"130695083492";"ТД РУССтанкоСбыт";"1М63_04_153";"";"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Колесо зубчатое 1М63_04_153 (Каретка суппорта, модель 1М63)";"";"Колесо зубчатое узла Каретка суппорта; код 1М63_04_153; модель 1М63.";"https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg";"12450.00";"9999";"";"";"";"NmHNHI69ffU3t9SaYFGP";"";"0";"0";"0";"0";"Кулачки"
